molecule_chembl_id,smiles,standard_value,bioactivity_class,descriptors,MolWt,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,MolLogP
CHEMBL255378,CC(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,25.3,active,"{1, 4.282600000000002, 5, 6, 71.95, 381.50100000000015}",1.0,4.282600000000002,5.0,6.0,71.95,381.50100000000015
CHEMBL5074784,COc1ccc(NC(=O)c2ccccc2Nc2cccc(Cl)c2)cc1,150000.0,inactive,"{352.821, 2, 3, 5, 5.344500000000003, 50.36}",352.821,2.0,3.0,5.0,5.344500000000003,50.36
CHEMBL4206988,COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1OC,4688.0,active,"{0, 3.7824000000000035, 4, 5, 285.29900000000004, 61.60000000000001}",0.0,3.7824000000000035,4.0,5.0,285.29900000000004,61.60000000000001
CHEMBL5277168,CN1C/C(=C\c2ccc(F)s2)C2=NN(c3ccccc3)C(c3ccc(F)s3)C2C1,2.0,active,"{0, 3, 5, 5.650300000000004, 427.5450000000001, 18.84}",0.0,3.0,5.0,5.650300000000004,427.5450000000001,18.84
CHEMBL5276070,Cc1csc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2cc(C)cs2)c1,2.0,active,"{0, 3, 419.6190000000001, 5, 5.988940000000005, 18.84}",0.0,3.0,419.6190000000001,5.0,5.988940000000005,18.84
CHEMBL5271136,O=C(c1cccs1)c1sc(N2CCOCC2)nc1-c1ccccc1,90.0,active,"{0, 3.9392000000000023, 356.472, 4, 6, 42.43000000000001}",0.0,3.9392000000000023,356.472,4.0,6.0,42.43000000000001
CHEMBL182695,Cc1cc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ccc(F)c2F)ccc1Cl,6.026,active,"{0, 2, 3, 34.14, 5.664120000000003, 392.85400000000004}",0.0,2.0,3.0,34.14,5.664120000000003,392.85400000000004
CHEMBL467905,CC(=O)Oc1ccccc1C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-],7700.0,active,"{0, 0.5538999999999998, 9, 10, 344.2320000000001, 157.34000000000003}",0.0,0.5538999999999998,9.0,10.0,344.2320000000001,157.34000000000003
CHEMBL4062197,COc1cc(-c2cc(C(=O)OCCOc3cc(=O)oc4ccccc34)nn2-c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,290.0,active,"{1, 3.5547000000000013, 171.40999999999997, 11, 12, 621.6240000000001}",1.0,3.5547000000000013,171.40999999999997,11.0,12.0,621.6240000000001
CHEMBL4075969,Cc1ccc(-c2cc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,400.0,active,"{545.5730000000002, 1, 3.837320000000002, 8, 9, 143.72}",545.5730000000002,1.0,3.837320000000002,8.0,9.0,143.72
CHEMBL3576978,Cc1ccc(S(=O)(=O)n2cc(C(=O)C(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)NCC(=O)O)c3ccccc32)cc1,1000.0,active,"{2.77902, 4, 167.42999999999998, 7, 586.6260000000003, 10}",2.77902,4.0,167.42999999999998,7.0,586.6260000000003,10.0
